AUDUSD,EURCHF,EURNOK,EURSEK,EURUSD,GBPUSD,NZDUSD,USDCAD,USDJPY
0.6762,1.554,8.077,8.9266,1.1462,1.6538,0.594,1.3566,111.75
0.67713,1.5541,8.0727,8.9217,1.1472,1.6545,0.59465,1.3554,111.76
0.67708,1.5539,8.0728,8.929,1.1474,1.6549,0.59445,1.3559,111.62
0.67712,1.5528,8.0775,8.9325,1.1479,1.6567,0.59395,1.3558,111.55
0.67665,1.5527,8.0787,8.9366,1.1474,1.656,0.59425,1.3565,111.68
0.67665,1.5535,8.0715,8.941,1.1471,1.6553,0.59435,1.3578,111.47
0.67725,1.5532,8.0777,8.9413,1.1475,1.6548,0.5958,1.3576,111.48
0.67725,1.5533,8.0777,8.942,1.1474,1.6554,0.59575,1.3563,111.48
0.67725,1.5533,8.0785,8.9394,1.1463,1.6535,0.5957,1.3552,111.48
0.67665,1.5535,8.087,8.9274,1.1464,1.6547,0.5939,1.3564,111.36
0.67665,1.5532,8.057,8.919,1.1453,1.6544,0.59325,1.3562,111.42
0.67645,1.5536,8.0648,8.9107,1.1448,1.6539,0.59355,1.3576,111.61
0.67595,1.5537,8.0467,8.9026,1.1457,1.6557,0.59355,1.3558,111.76
0.67685,1.5543,8.0475,8.891,1.1466,1.6567,0.59445,1.3555,111.91
0.67765,1.5547,8.0385,8.879,1.1473,1.6552,0.59475,1.3553,111.79
0.67805,1.5542,8.0375,8.8785,1.1475,1.6565,0.5947,1.3549,111.67
0.67932,1.5548,8.032,8.8913,1.149,1.6572,0.5957,1.3506,111.54
0.67892,1.5547,8.038,8.8975,1.1481,1.6562,0.59585,1.3512,111.47
0.67825,1.5539,8.038,8.9033,1.1472,1.6562,0.5954,1.3519,111.47
0.67855,1.5529,8.038,8.8875,1.1479,1.658,0.5953,1.3531,111.38
0.67858,1.5527,8.0363,8.892,1.1474,1.6577,0.5954,1.3518,111.49
0.67788,1.5527,8.025,8.892,1.1482,1.659,0.59505,1.3508,111.49
0.67832,1.553,8.025,8.893,1.1487,1.6594,0.5948,1.3493,111.48
0.67878,1.5529,8.025,8.8935,1.1497,1.6588,0.5951,1.3497,111.45
0.67855,1.5522,8.0225,8.871,1.1502,1.6599,0.5953,1.3495,111.71
0.67842,1.5522,8.0313,8.869,1.1496,1.6594,0.5951,1.3493,111.73
0.67742,1.5518,8.0297,8.8515,1.1495,1.6584,0.5953,1.351,111.74
0.67718,1.5519,8.0297,8.8575,1.1488,1.6587,0.5953,1.3502,111.93
0.67802,1.5522,8.0297,8.8575,1.1492,1.6555,0.5954,1.3504,111.88
0.67862,1.5522,8.0287,8.8565,1.148,1.6549,0.5954,1.3506,111.88
0.67835,1.5521,8.0225,8.8535,1.1478,1.6533,0.5952,1.3509,111.93
0.67845,1.5521,8.0225,8.8535,1.1483,1.6544,0.59525,1.3509,111.9
0.67845,1.5521,8.0235,8.8565,1.1484,1.6548,0.5953,1.3498,111.93
0.67885,1.552,8.0215,8.86,1.148,1.6549,0.5954,1.3512,111.78
0.67885,1.552,8.0215,8.86,1.1484,1.6553,0.5953,1.3512,111.78
0.67898,1.5519,8.0215,8.8685,1.1478,1.654,0.5954,1.3511,111.86
0.67898,1.5521,8.0215,8.8665,1.1476,1.6542,0.5954,1.3512,111.87
0.67875,1.5522,8.0215,8.867,1.1478,1.6545,0.5954,1.3514,111.87
0.67892,1.5523,8.025,8.876,1.1482,1.6549,0.5951,1.3514,111.85
0.67892,1.5522,8.025,8.876,1.1485,1.6555,0.5953,1.3514,111.83
0.67902,1.5522,8.03,8.876,1.1482,1.6555,0.5957,1.3512,111.88
0.67922,1.5521,8.03,8.8835,1.1475,1.6538,0.5957,1.3508,111.92
0.67888,1.5521,8.034,8.8787,1.1468,1.6541,0.5957,1.3511,112.09
0.67902,1.5518,8.0365,8.879,1.1471,1.6542,0.5957,1.3509,112.01
0.68035,1.5518,8.0435,8.8749,1.1491,1.6566,0.59655,1.3504,112.08
0.68105,1.5516,8.055,8.8805,1.1487,1.6566,0.59725,1.3508,112.23
0.68078,1.5519,8.0495,8.8957,1.1474,1.6545,0.59675,1.351,112.19
0.68075,1.5514,8.047,8.8993,1.1477,1.6552,0.59665,1.3513,112.26
0.68002,1.5512,8.0637,8.9018,1.1472,1.6547,0.59765,1.3516,111.97
0.68085,1.5504,8.0465,8.8995,1.1477,1.657,0.59765,1.3507,111.85
0.68175,1.5506,8.0523,8.9002,1.1488,1.6587,0.59895,1.3491,111.81
0.68172,1.5499,8.0475,8.8988,1.1493,1.657,0.59885,1.3477,111.82
0.68155,1.5502,8.0495,8.8997,1.1492,1.6562,0.59875,1.3484,111.86
0.68208,1.5501,8.0473,8.8978,1.1492,1.6583,0.59905,1.3497,111.82
0.68135,1.5499,8.0455,8.8949,1.1499,1.659,0.5983,1.3485,111.79
0.68208,1.5496,8.0465,8.888,1.1498,1.6581,0.5984,1.3487,111.65
0.68178,1.55,8.046,8.8865,1.1498,1.6589,0.598,1.3506,111.61
0.68022,1.5474,8.0563,8.8925,1.148,1.6562,0.59645,1.3509,111.57
0.67908,1.547,8.0573,8.8905,1.1473,1.6565,0.59445,1.3498,111.77
0.67925,1.5466,8.0663,8.8925,1.15,1.6596,0.5954,1.3494,111.59
0.67995,1.5471,8.0705,8.8965,1.1512,1.6611,0.59495,1.3488,111.54
0.68102,1.5474,8.0767,8.9035,1.1518,1.6617,0.59475,1.3474,111.58
0.68115,1.5468,8.0813,8.9155,1.1513,1.6615,0.5948,1.3464,111.77
0.68005,1.547,8.0743,8.9013,1.1493,1.6597,0.594,1.3472,111.85
0.67948,1.5453,8.0717,8.8997,1.1491,1.6595,0.5942,1.3483,111.84
0.67898,1.5453,8.0737,8.901,1.1494,1.6607,0.59525,1.3475,112.16
0.67865,1.5455,8.0715,8.9005,1.1493,1.6612,0.5947,1.3473,112.05
0.67892,1.5459,8.0725,8.905,1.1493,1.6612,0.59465,1.3484,112.14
0.67868,1.5461,8.0735,8.9061,1.149,1.6602,0.5949,1.3477,112.07
0.67842,1.5457,8.0717,8.906,1.1484,1.6594,0.5947,1.3492,112.07
0.67865,1.5457,8.0717,8.9065,1.1487,1.6594,0.5947,1.3496,111.94
0.67858,1.5453,8.073,8.9055,1.1496,1.6606,0.5946,1.3493,111.97
0.67912,1.5442,8.072,8.907,1.15,1.6611,0.59485,1.3486,112.09
0.67892,1.5441,8.0713,8.916,1.1493,1.6596,0.59485,1.3496,112.11
0.67782,1.5438,8.0705,8.912,1.1488,1.6588,0.5949,1.3487,112.2
0.67798,1.5433,8.0702,8.912,1.1473,1.658,0.5949,1.3491,112.17
0.67785,1.5432,8.0702,8.912,1.1471,1.6578,0.5943,1.3498,112.25
0.67882,1.5433,8.0702,8.912,1.1478,1.6579,0.5951,1.3496,112.12
0.67872,1.5434,8.0702,8.912,1.1477,1.6578,0.5944,1.3494,112.11
0.67938,1.5434,8.0702,8.912,1.147,1.6575,0.5946,1.3499,112.12
0.67938,1.5441,8.0675,8.9105,1.1476,1.6575,0.5949,1.3503,112.16
0.67865,1.5445,8.0675,8.91,1.1481,1.6577,0.5948,1.3505,112.02
0.67852,1.5445,8.0665,8.9075,1.1471,1.6573,0.5948,1.35,112.08
0.67905,1.5442,8.0645,8.9065,1.1475,1.6575,0.5948,1.3498,111.97
0.67882,1.5442,8.0645,8.9065,1.1472,1.6574,0.5947,1.35,112.02
0.67938,1.5443,8.0645,8.9065,1.1474,1.6571,0.5945,1.3498,112
0.67998,1.5442,8.0645,8.9065,1.1478,1.6572,0.5955,1.3502,111.96
0.67975,1.5441,8.0655,8.907,1.1479,1.6572,0.5955,1.3499,111.96
0.67968,1.5441,8.0655,8.907,1.1476,1.6574,0.5955,1.3499,111.98
0.67975,1.544,8.0655,8.9085,1.1471,1.6572,0.595,1.35,111.99
0.67992,1.5439,8.0645,8.9065,1.1478,1.6571,0.595,1.3501,112.03
0.68012,1.5441,8.0705,8.915,1.1478,1.6589,0.595,1.35,112.07
0.67932,1.5444,8.0803,8.917,1.1475,1.6592,0.5955,1.3503,112.1
0.67928,1.5438,8.0885,8.9224,1.1476,1.6596,0.59565,1.35,112.17
0.67828,1.5439,8.0875,8.923,1.1475,1.6583,0.59535,1.355,112.07
0.67705,1.5432,8.0925,8.9297,1.1473,1.6588,0.59365,1.3542,112.06
0.67762,1.5434,8.093,8.9262,1.1473,1.6578,0.59475,1.3539,111.98
0.67618,1.5434,8.0895,8.919,1.1476,1.6579,0.5915,1.354,112.12
0.67802,1.5444,8.0868,8.9237,1.1472,1.6585,0.59225,1.3538,112.04
0.67872,1.5448,8.0837,8.9202,1.1471,1.6581,0.59275,1.3536,112.13
0.67775,1.544,8.084,8.9235,1.1477,1.6603,0.59295,1.3531,112.07
0.67558,1.5431,8.081,8.921,1.147,1.6602,0.59225,1.3542,112.08
0.67632,1.5424,8.0768,8.92,1.1487,1.6596,0.59125,1.3538,112.11
0.67595,1.5421,8.087,8.9292,1.1495,1.6605,0.58975,1.3526,112.12
0.67565,1.5432,8.089,8.9373,1.1494,1.661,0.58975,1.354,112
0.67492,1.5438,8.092,8.942,1.1452,1.6576,0.5894,1.3545,112.21
0.67585,1.5455,8.092,8.9367,1.1461,1.6589,0.5889,1.3566,112.03
0.67618,1.5455,8.0908,8.9247,1.1484,1.6626,0.58905,1.3538,111.88
0.67632,1.5428,8.0862,8.9287,1.1467,1.6598,0.5888,1.3546,111.98
0.67498,1.543,8.105,8.935,1.1472,1.6597,0.58885,1.3547,111.98
0.67545,1.5425,8.1045,8.9445,1.1482,1.659,0.58905,1.3549,111.78
0.67548,1.5428,8.1097,8.9555,1.1482,1.6596,0.58875,1.3547,111.79
0.67505,1.5426,8.1045,8.9525,1.1482,1.6594,0.5882,1.3544,111.84
0.67455,1.5415,8.1053,8.9527,1.148,1.6586,0.5884,1.3544,111.89
0.67388,1.542,8.1055,8.9533,1.1474,1.6588,0.588,1.3543,111.86
0.67398,1.5417,8.1055,8.9482,1.1476,1.6595,0.58795,1.3547,111.88
0.67388,1.5417,8.1055,8.9515,1.1471,1.6585,0.58795,1.3546,111.88
0.67415,1.5413,8.1063,8.9565,1.1465,1.6576,0.5902,1.3543,111.93
0.67465,1.5414,8.1083,8.959,1.147,1.6581,0.5903,1.3536,111.92
0.67458,1.5411,8.109,8.9585,1.1473,1.6586,0.5906,1.3528,111.83
0.67442,1.5414,8.1115,8.9525,1.1476,1.6584,0.58955,1.3533,111.8
0.67375,1.5418,8.1105,8.958,1.1466,1.6595,0.58955,1.3532,111.76
0.67375,1.5418,8.1105,8.958,1.1466,1.6595,0.58955,1.3532,111.76
0.67375,1.5418,8.1105,8.958,1.1466,1.6595,0.58955,1.3532,111.76
0.67375,1.5418,8.1105,8.958,1.1466,1.6595,0.58955,1.3532,111.76
0.67375,1.5418,8.1105,8.958,1.1466,1.6595,0.58955,1.3532,111.76
0.67595,1.5416,8.106,8.9525,1.1465,1.6582,0.5901,1.3538,111.58
0.67572,1.5416,8.1065,8.9525,1.1461,1.6588,0.5907,1.3538,111.62
0.67572,1.5417,8.1065,8.959,1.1463,1.6603,0.5906,1.3538,111.58
0.67528,1.5422,8.1075,8.9525,1.1448,1.6581,0.5901,1.3544,111.62
0.67305,1.5418,8.105,8.946,1.1451,1.658,0.5884,1.3558,111.43
0.67308,1.5418,8.1025,8.945,1.1448,1.658,0.5888,1.3552,111.46
0.67288,1.5414,8.1025,8.945,1.1437,1.6567,0.5886,1.3556,111.38
0.67272,1.5414,8.1045,8.945,1.1437,1.6571,0.5889,1.3572,111.25
0.67258,1.5413,8.1045,8.945,1.1436,1.6569,0.5889,1.357,111.24
0.67155,1.5413,8.1045,8.945,1.1437,1.6564,0.5885,1.357,111.22
0.67175,1.5414,8.1045,8.945,1.1445,1.6571,0.5884,1.3569,111.22
0.67132,1.5418,8.1045,8.941,1.1446,1.6572,0.5868,1.3571,111.22
0.67148,1.5412,8.1083,8.9427,1.1447,1.6575,0.588,1.3569,111.29
0.67142,1.5414,8.1065,8.9395,1.1455,1.6587,0.5882,1.3569,111.25
0.67122,1.5415,8.1063,8.945,1.1456,1.6583,0.5875,1.3568,111.25
0.67058,1.5398,8.096,8.9369,1.1457,1.6584,0.58775,1.3575,111.31
0.66912,1.5403,8.0908,8.9346,1.1422,1.6542,0.5869,1.3611,111.24
0.66912,1.5407,8.094,8.9396,1.1404,1.651,0.5869,1.3617,111.44
0.66948,1.5413,8.1085,8.9447,1.1406,1.6497,0.5873,1.362,111.47
0.66932,1.5408,8.1075,8.951,1.1402,1.6467,0.5863,1.362,111.53
0.66848,1.5407,8.108,8.9618,1.142,1.6467,0.5866,1.3615,111.7
0.66878,1.5409,8.1025,8.9395,1.1424,1.6491,0.58755,1.3607,111.59
0.66928,1.541,8.0965,8.9127,1.141,1.6483,0.5875,1.3633,111.56
0.66928,1.5416,8.086,8.9087,1.1407,1.6479,0.58705,1.363,111.64
0.66962,1.5423,8.0835,8.9012,1.1405,1.6466,0.58735,1.3625,111.76
0.67032,1.542,8.085,8.905,1.1414,1.6463,0.58745,1.3618,111.64
0.67055,1.5423,8.0878,8.9055,1.1416,1.6469,0.5875,1.3631,111.55
0.67118,1.543,8.0838,8.8937,1.1437,1.6494,0.5878,1.3604,111.51
0.67125,1.5438,8.0873,8.9083,1.1445,1.6514,0.58765,1.3605,111.37
0.67142,1.5436,8.086,8.9025,1.1445,1.6518,0.5876,1.3602,111.44
0.67178,1.5437,8.084,8.923,1.1458,1.6528,0.5878,1.3591,111.3
0.67372,1.5418,8.0983,8.918,1.1518,1.6593,0.5887,1.3577,111.15
0.67415,1.54,8.105,8.924,1.1566,1.6626,0.59065,1.3544,111.09
0.67465,1.541,8.1063,8.9225,1.1585,1.6655,0.59115,1.3536,111.02
0.6763,1.5409,8.1063,8.9222,1.158,1.6641,0.5915,1.3527,111.07
0.67547,1.5412,8.125,8.9225,1.1576,1.664,0.5917,1.3529,111.12
0.67535,1.5415,8.125,8.9177,1.1583,1.6645,0.5916,1.3526,111.14
0.67645,1.5394,8.125,8.9215,1.1586,1.6662,0.5929,1.3517,111.04
0.67618,1.539,8.125,8.923,1.1584,1.6649,0.5931,1.3528,111.03
0.67568,1.5387,8.125,8.9187,1.1583,1.6653,0.5933,1.3538,110.99
0.67655,1.5388,8.125,8.9195,1.1596,1.6665,0.59435,1.3525,110.86
0.67685,1.5386,8.125,8.9187,1.1595,1.6665,0.5945,1.3534,110.81
0.67838,1.5375,8.125,8.9187,1.1596,1.6672,0.59475,1.3528,110.79
0.67852,1.5372,8.125,8.9187,1.1596,1.6668,0.5946,1.3522,110.78
0.67825,1.5368,8.1225,8.9187,1.1591,1.6663,0.5945,1.3518,110.9
0.67825,1.5365,8.1225,8.9165,1.1596,1.6663,0.5945,1.3514,110.89
0.67838,1.5373,8.1225,8.9245,1.162,1.6667,0.5945,1.3513,110.76
0.67762,1.5369,8.1225,8.9245,1.1609,1.6666,0.5937,1.3529,110.85
0.67672,1.5372,8.1225,8.9245,1.1586,1.6634,0.5935,1.3538,111.86
0.67585,1.5373,8.1225,8.9245,1.1576,1.6626,0.5925,1.3549,111.77
0.67662,1.5374,8.125,8.923,1.1588,1.664,0.5926,1.3554,111.62
0.67702,1.5375,8.125,8.926,1.1611,1.6653,0.5931,1.3545,111.22
0.67755,1.5376,8.125,8.926,1.1618,1.6667,0.5933,1.3537,111.21
0.67845,1.5379,8.125,8.927,1.1628,1.6685,0.5947,1.3529,111.1
0.67968,1.538,8.125,8.927,1.1627,1.6699,0.595,1.3521,111.08
0.67952,1.5386,8.125,8.927,1.1625,1.6693,0.595,1.3512,111.08
0.67945,1.539,8.125,8.927,1.1623,1.6691,0.5944,1.3515,111.12
0.67965,1.5389,8.138,8.926,1.1622,1.6694,0.5944,1.3515,111.09
0.68008,1.5388,8.138,8.926,1.1627,1.6696,0.5944,1.3513,110.99
0.68015,1.5392,8.138,8.926,1.1627,1.6692,0.5944,1.3515,111.03
0.67998,1.5387,8.14,8.928,1.1627,1.6698,0.5943,1.3514,110.97
0.68002,1.538,8.14,8.9307,1.1637,1.6714,0.5943,1.3511,110.95
0.68028,1.5387,8.1385,8.9255,1.163,1.671,0.5947,1.3492,110.82
0.68042,1.5385,8.1555,8.9078,1.1632,1.6695,0.5943,1.3486,110.94
0.67998,1.5379,8.157,8.9135,1.1643,1.6725,0.5944,1.3468,110.48
0.68295,1.5382,8.151,8.914,1.1667,1.6748,0.59635,1.3443,110.45
0.68125,1.5386,8.1647,8.9177,1.1657,1.6741,0.59575,1.3459,110.44
0.68165,1.5381,8.17,8.9386,1.1669,1.6713,0.59575,1.347,110.37
0.68262,1.5377,8.178,8.9385,1.1686,1.6722,0.59605,1.3462,110.28
0.68265,1.538,8.1873,8.9395,1.1669,1.6724,0.59655,1.3482,110.38
0.68258,1.5379,8.1835,8.9362,1.1685,1.6723,0.59655,1.3475,110.32
0.68275,1.5376,8.1835,8.9393,1.1688,1.6727,0.59635,1.3483,110.33
0.68245,1.5379,8.1845,8.965,1.1677,1.6728,0.59625,1.3487,110.47
0.68225,1.5381,8.1833,8.9643,1.1669,1.671,0.5961,1.3486,110.48
0.68135,1.5395,8.181,8.9618,1.1662,1.6687,0.59615,1.3478,110.49
0.68065,1.541,8.1821,8.9548,1.1666,1.6683,0.5953,1.3477,110.58
0.68172,1.5409,8.1823,8.9557,1.1681,1.6696,0.5959,1.3469,110.52
0.68392,1.5403,8.194,8.9615,1.1702,1.6719,0.59695,1.347,110.28
0.68475,1.5374,8.215,8.979,1.1724,1.6693,0.59665,1.3448,110.33
0.67995,1.5385,8.2143,8.9925,1.1676,1.6659,0.595,1.3476,111.35
0.68075,1.5377,8.245,9.0085,1.1668,1.6627,0.5949,1.3498,111.29
0.67958,1.5378,8.2383,9.0265,1.1659,1.6631,0.5946,1.3503,111.38
0.68097,1.5381,8.2383,9.029,1.1663,1.6632,0.59525,1.3506,111.48
0.68112,1.5383,8.2383,9.0515,1.1663,1.6625,0.5953,1.3501,111.53
0.68008,1.5396,8.2387,9.0388,1.1635,1.6604,0.5954,1.3504,111.64
0.67992,1.5394,8.2387,9.0245,1.1648,1.6624,0.5946,1.3511,111.53
0.67962,1.539,8.2185,9.0307,1.1648,1.6614,0.5943,1.3504,111.45
0.67982,1.5387,8.2185,9.0258,1.1641,1.6617,0.59435,1.3508,111.48
0.68105,1.5368,8.2185,9.025,1.1657,1.6632,0.59515,1.3492,111.45
0.68085,1.537,8.2185,9.03,1.1664,1.6638,0.595,1.3495,111.47
0.68175,1.5372,8.2185,9.0285,1.1661,1.6639,0.5955,1.3509,111.49
0.68162,1.5378,8.2185,9.0285,1.1657,1.6618,0.5955,1.3504,111.51
0.68042,1.5379,8.2185,9.0285,1.1661,1.6615,0.5951,1.3527,111.55
0.68035,1.5379,8.2185,9.0285,1.1661,1.6615,0.5951,1.352,111.5
0.68018,1.5377,8.2185,9.0285,1.1647,1.6604,0.5945,1.352,111.52
0.68155,1.5377,8.2185,9.0285,1.1666,1.662,0.5958,1.3506,111.33
0.68295,1.538,8.2125,9.0405,1.1669,1.6626,0.5972,1.3493,111.17
0.68272,1.5382,8.2125,9.0405,1.1669,1.6623,0.5971,1.3495,111.28
0.68292,1.5382,8.2125,9.0405,1.1674,1.6624,0.5968,1.3498,111.25
0.68255,1.5383,8.215,9.0405,1.1674,1.6626,0.5965,1.351,111.33
0.68278,1.5376,8.2145,9.0325,1.168,1.6622,0.5962,1.3494,111.23
0.68302,1.5379,8.2145,9.0325,1.1678,1.6622,0.5961,1.3495,111.25
0.68328,1.5379,8.2145,9.0325,1.1687,1.6628,0.5967,1.3491,111.22
0.68368,1.5378,8.2145,9.0325,1.1687,1.6634,0.5968,1.3494,111.2
0.68358,1.538,8.214,9.035,1.1681,1.6631,0.5968,1.35,111.2
0.68358,1.5383,8.214,9.035,1.168,1.6629,0.5978,1.3496,111.19
0.68345,1.5388,8.214,9.035,1.1677,1.6628,0.5972,1.3498,111.19
0.68302,1.5385,8.214,9.035,1.1676,1.663,0.5965,1.3498,111.19
0.68298,1.5389,8.2145,9.0347,1.168,1.6633,0.5958,1.3491,111.12
0.68335,1.5393,8.2153,9.0397,1.1675,1.6619,0.5962,1.349,111.31
0.68345,1.5394,8.2265,9.0382,1.1678,1.661,0.5979,1.3488,111.17
0.68378,1.5409,8.2385,9.0657,1.1677,1.6634,0.59865,1.3468,111.2
0.68312,1.5411,8.2485,9.0585,1.1664,1.663,0.59815,1.3475,111.19
0.68275,1.5418,8.233,9.0455,1.1663,1.6642,0.59705,1.3486,111.23
0.68255,1.5419,8.237,9.0375,1.1666,1.6636,0.59795,1.3479,111.26
0.68222,1.5427,8.228,9.0354,1.1673,1.6631,0.59735,1.3465,111.27
0.68185,1.5411,8.2187,9.0313,1.1678,1.6627,0.59745,1.3464,111.17
0.68135,1.5404,8.212,9.031,1.1674,1.6623,0.59615,1.3477,111.17
0.68328,1.5419,8.2145,9.0448,1.17,1.6604,0.59695,1.3475,111.04
0.68188,1.5411,8.2205,9.047,1.1685,1.6582,0.59685,1.3483,111.13
0.68278,1.5401,8.2375,9.067,1.1698,1.6577,0.59725,1.346,111.06
0.68182,1.5396,8.238,9.0821,1.1681,1.6561,0.5965,1.3461,111.03
0.68192,1.5389,8.236,9.0861,1.1668,1.6568,0.59615,1.348,110.97
0.68045,1.5389,8.2223,9.087,1.1669,1.6544,0.59565,1.3485,110.84
0.68225,1.5405,8.215,9.0855,1.1705,1.6609,0.59765,1.3466,110.67
0.68182,1.5398,8.225,9.0695,1.1689,1.6609,0.59635,1.3474,110.68
0.68255,1.5394,8.213,9.061,1.1698,1.6662,0.59715,1.3482,110.66
0.68295,1.54,8.2145,9.0495,1.1716,1.6671,0.59835,1.3463,110.62
0.68288,1.5405,8.22,9.0524,1.1714,1.6653,0.59825,1.3463,110.6
0.68288,1.5399,8.2128,9.0475,1.1708,1.6656,0.5984,1.3477,110.62
0.68128,1.539,8.2127,9.047,1.1687,1.6665,0.5974,1.3493,110.8
0.68155,1.5389,8.2155,9.043,1.1691,1.6663,0.59725,1.3486,110.72
0.68162,1.538,8.2217,9.035,1.1694,1.6666,0.5978,1.3477,110.74
0.68138,1.5386,8.218,9.036,1.169,1.666,0.5973,1.348,110.78
0.68252,1.5391,8.212,9.039,1.1699,1.6668,0.5973,1.348,110.66
0.68688,1.5394,8.2115,9.0373,1.1712,1.6675,0.5988,1.3469,110.69
0.68682,1.5393,8.2105,9.0337,1.1709,1.6676,0.6012,1.3469,110.63
0.68738,1.5398,8.2165,9.0305,1.1726,1.6686,0.601,1.345,110.61
0.68718,1.5398,8.2123,9.031,1.1723,1.6693,0.6006,1.3465,110.63
0.68665,1.5394,8.2115,9.031,1.1719,1.6683,0.6,1.3468,110.67
0.68652,1.5395,8.2115,9.031,1.1715,1.6691,0.5999,1.3469,110.65
0.6866,1.5395,8.2115,9.031,1.1729,1.6697,0.6008,1.3444,110.56
0.6869,1.5401,8.213,9.0325,1.1727,1.6686,0.6006,1.345,110.61
0.68705,1.5403,8.2135,9.0325,1.1709,1.6673,0.6001,1.3452,111.21
0.68672,1.541,8.2135,9.0325,1.1721,1.6676,0.59985,1.3456,111.08
0.68652,1.541,8.2135,9.0335,1.1716,1.6664,0.5998,1.3459,111.03
0.68638,1.5414,8.2135,9.0335,1.1715,1.667,0.5999,1.3462,110.97
0.68595,1.5415,8.2155,9.031,1.1724,1.6679,0.5999,1.3458,110.94
0.68658,1.5419,8.2155,9.0195,1.1731,1.6693,0.6004,1.3458,111
0.68658,1.5421,8.2155,9.017,1.1738,1.6694,0.6007,1.3458,110.96
0.68682,1.5426,8.2165,9.0225,1.1766,1.6721,0.6009,1.3458,110.94
0.68675,1.5426,8.2165,9.0255,1.1762,1.6718,0.601,1.3441,110.88
0.68628,1.5425,8.2175,9.0255,1.1758,1.6709,0.6004,1.3442,110.86
0.68615,1.5428,8.2175,9.0255,1.176,1.6715,0.6001,1.3465,110.89
0.68545,1.5428,8.2175,9.0255,1.1758,1.6718,0.5998,1.3458,110.85
0.68557,1.5425,8.2175,9.0285,1.1754,1.6711,0.5995,1.3464,110.89
0.68565,1.5417,8.2175,9.0295,1.175,1.6709,0.5994,1.3462,111.05
0.68535,1.542,8.2175,9.0275,1.1757,1.6713,0.599,1.3463,110.97
0.68538,1.5419,8.2113,9.0255,1.1737,1.6698,0.5991,1.3461,111.06
0.68428,1.5418,8.2233,9.0247,1.1731,1.6691,0.5984,1.3459,110.99
0.68428,1.5427,8.2175,9.0219,1.1727,1.6684,0.59835,1.347,111
0.68422,1.5428,8.2145,9.014,1.1718,1.6682,0.59865,1.3455,111.05
0.68518,1.5429,8.2123,9.0082,1.1733,1.6674,0.5988,1.3463,110.98
0.68528,1.5425,8.1985,8.994,1.1731,1.6689,0.59895,1.3457,110.97
0.68482,1.5422,8.1983,8.993,1.1718,1.6682,0.59885,1.3473,111.01
0.68302,1.542,8.199,8.9885,1.1694,1.6658,0.59815,1.3477,111.03
0.68268,1.5414,8.197,8.9907,1.1693,1.6659,0.59725,1.3489,111
0.68223,1.5419,8.187,8.9835,1.1684,1.6645,0.59725,1.349,111.17
0.68242,1.5415,8.1873,8.9888,1.1686,1.6662,0.5975,1.3498,111.14
0.68262,1.5418,8.1815,8.9853,1.1683,1.6655,0.59695,1.351,111.08
0.68418,1.5413,8.1885,8.9863,1.1705,1.6674,0.59815,1.3501,110.89
0.68292,1.5417,8.1965,8.9783,1.1678,1.6667,0.5981,1.3511,110.99
0.68315,1.5427,8.185,8.979,1.1682,1.6692,0.59785,1.3509,110.98
0.68328,1.5415,8.177,8.9963,1.1696,1.6702,0.5988,1.3483,110.82
0.68295,1.5415,8.1788,8.9925,1.1686,1.6704,0.598,1.3471,110.86
0.68368,1.5405,8.177,8.9917,1.1692,1.6708,0.59995,1.3422,110.78
0.68405,1.5414,8.177,8.9875,1.1694,1.6716,0.5989,1.3413,110.68
0.68432,1.5399,8.1763,8.992,1.1714,1.6734,0.59925,1.3388,110.66
0.68495,1.5402,8.17,8.9817,1.1708,1.6726,0.5992,1.3391,110.68
0.68465,1.5404,8.1707,8.983,1.1694,1.6708,0.5987,1.3396,110.71
0.68395,1.5403,8.1707,8.9885,1.1685,1.6695,0.59875,1.3403,110.76
0.68438,1.5398,8.1707,8.989,1.1694,1.6716,0.599,1.339,110.75
0.68448,1.5404,8.1727,8.983,1.1697,1.6715,0.599,1.3405,110.74
0.68628,1.5402,8.1727,8.9815,1.1693,1.6703,0.5995,1.3403,110.76
0.68502,1.5398,8.1727,8.9845,1.1687,1.6694,0.5985,1.3406,110.72
0.68485,1.5401,8.1727,8.9865,1.1691,1.6694,0.5986,1.3411,110.78
0.68452,1.541,8.1727,8.9915,1.1687,1.6694,0.5984,1.3404,110.79
0.68432,1.5403,8.1727,8.9887,1.1698,1.6709,0.5984,1.3401,110.69
0.68445,1.5407,8.1727,8.9865,1.1693,1.6698,0.5983,1.3401,110.69
0.68415,1.5408,8.1727,8.9875,1.169,1.6688,0.5986,1.34,110.75
0.68398,1.5408,8.1727,8.9875,1.1681,1.6684,0.598,1.3397,110.83
0.68418,1.5408,8.1727,8.9875,1.1687,1.6688,0.5985,1.3401,110.88
0.68408,1.5408,8.1727,8.9875,1.1684,1.6686,0.59825,1.3407,110.94
0.68425,1.5408,8.1727,8.9875,1.1681,1.6683,0.5984,1.3396,110.94
0.68432,1.5414,8.1727,8.9875,1.1683,1.6691,0.59875,1.3392,110.91
0.68392,1.5417,8.1727,8.9875,1.1684,1.6708,0.5985,1.3382,110.93
0.68422,1.542,8.1727,8.9875,1.1691,1.6716,0.5987,1.3387,110.86
0.68488,1.5421,8.1727,8.9875,1.1698,1.6715,0.599,1.3386,110.79
